wavelength,k
2.638e-07,3.956
2.652e-07,4.008
2.666e-07,4.061
2.681e-07,4.12
2.695e-07,4.183
2.71e-07,4.243
2.725e-07,4.3
2.74e-07,4.389
2.755e-07,4.459
2.771e-07,4.516
2.786e-07,4.581
2.802e-07,4.644
2.818e-07,4.714
2.834e-07,4.772
2.85e-07,4.84
2.867e-07,4.872
2.883e-07,4.913
2.9e-07,4.949
2.917e-07,4.986
2.935e-07,4.974
2.952e-07,4.946
2.97e-07,4.879
2.988e-07,4.794
3.006e-07,4.674
3.024e-07,4.565
3.043e-07,4.407
3.061e-07,4.273
3.08e-07,4.137
3.1e-07,4.006
3.119e-07,3.893
3.139e-07,3.786
3.159e-07,3.683
3.179e-07,3.589
3.2e-07,3.507
3.22e-07,3.423
3.241e-07,3.355
3.263e-07,3.303
3.284e-07,3.234
3.306e-07,3.178
3.328e-07,3.132
3.351e-07,3.079
3.374e-07,3.025
3.397e-07,2.984
3.42e-07,2.94
3.444e-07,2.905
3.468e-07,2.867
3.493e-07,2.827
3.517e-07,2.793
3.542e-07,2.771
3.568e-07,2.736
3.594e-07,2.705
3.62e-07,2.68
3.647e-07,2.637
3.674e-07,2.594
3.701e-07,2.546
3.729e-07,2.475
3.757e-07,2.383
3.786e-07,2.27
3.815e-07,2.11
3.844e-07,1.927
3.875e-07,1.731
3.905e-07,1.524
3.936e-07,1.322
3.967e-07,1.16
3.999e-07,0.992
4.032e-07,0.857
4.065e-07,0.755
4.099e-07,0.654
4.133e-07,0.569
4.168e-07,0.512
4.203e-07,0.451
4.239e-07,0.405
4.275e-07,0.366
4.312e-07,0.325
4.35e-07,0.298
4.389e-07,0.265
4.428e-07,0.253
4.468e-07,0.222
4.509e-07,0.212
4.55e-07,0.188
4.592e-07,0.175
4.635e-07,0.156
4.679e-07,0.146
4.723e-07,0.137
4.769e-07,0.122
4.815e-07,0.113
4.862e-07,0.106
4.91e-07,0.094
4.959e-07,0.087
5.009e-07,0.081
5.061e-07,0.078
5.113e-07,0.069
5.166e-07,0.063
5.22e-07,0.057
5.276e-07,0.054
5.333e-07,0.049
5.391e-07,0.041
5.45e-07,0.039
5.51e-07,0.036
5.572e-07,0.033
5.636e-07,0.032
5.7e-07,0.029
5.767e-07,0.023
5.835e-07,0.024
5.904e-07,0.022
5.975e-07,0.021
6.048e-07,0.02
6.123e-07,0.017
6.199e-07,0.016
6.278e-07,0.015
6.358e-07,0.014
6.441e-07,0.013
6.525e-07,0.014
6.612e-07,0.014
6.702e-07,0.013
6.794e-07,0.012
6.888e-07,0.012
6.985e-07,0.0112
7.085e-07,0.01
7.187e-07,0.01
7.293e-07,0.01
7.402e-07,0.0059
7.514e-07,0.006
7.63e-07,0.004
7.749e-07,0.008
7.872e-07,0.0043
7.999e-07,0.0064
8.13e-07,0.0045
8.266e-07,0.003
